,1,2,3,4,5,6+
1,173.000010,0.000000,0.000000,0.000000,0.000000,0.000000
2,1381.539200,1115.460928,0.000000,0.000000,0.000000,0.000000
3,1040.423648,840.042706,229.533717,0.000000,0.000000,0.000000
4,219.134490,176.930167,48.344493,26.590838,0.000000,0.000000
5,41.788626,33.740324,9.219224,5.070834,8.180952,0.000000
6,11.376926,9.185781,2.509928,1.380531,2.227259,8.319457
7,1.625275,1.312254,0.358561,0.197219,0.318180,1.188494
8,0.975165,0.787353,0.215137,0.118331,0.190908,0.713096
10,0.650110,0.524902,0.143424,0.078887,0.127272,0.475398
13,0.650110,0.524902,0.143424,0.078887,0.127272,0.475398
