,1,2,3,4,5,6+
1,32.000202,0.000000,0.000000,0.000000,0.000000,0.000000
2,708.831948,2514.186978,0.000000,0.000000,0.000000,0.000000
3,753.950697,2674.220638,2168.824736,0.000000,0.000000,0.000000
4,422.471442,1498.482397,1215.287041,299.751485,0.000000,0.000000
5,208.028221,737.864379,598.416785,147.599961,46.085923,0.000000
6,72.201165,256.093463,207.694843,51.228093,15.995221,11.785301
7,22.658252,80.367542,65.179032,16.076458,5.019638,3.698476
8,7.631017,27.066789,21.951487,5.414351,1.690552,1.245601
9,2.700206,9.577479,7.767449,1.915847,0.598195,0.440751
10,0.821802,2.914885,2.364006,0.583084,0.182059,0.134142
11,0.234801,0.832824,0.675430,0.166595,0.052017,0.038326
12,0.117400,0.416412,0.337715,0.083298,0.026008,0.019163
15,0.117400,0.416412,0.337715,0.083298,0.026008,0.019163
22,0.117400,0.416412,0.337715,0.083298,0.026008,0.019163
33,0.117400,0.416412,0.337715,0.083298,0.026008,0.019163
41,0.117400,0.416412,0.337715,0.083298,0.026008,0.019163
