,1,2,3,4,5,6+
1,1785.000391,0.000000,0.000000,0.000000,0.000000,0.000000
2,5928.672744,7659.328343,0.000000,0.000000,0.000000,0.000000
3,6155.065193,7951.807650,1611.127296,0.000000,0.000000,0.000000
4,1415.652695,1828.899870,370.556059,175.890903,0.000000,0.000000
5,304.653485,393.585744,79.744979,37.852347,40.162994,0.000000
6,69.176809,89.370407,18.107468,8.595026,9.119698,18.630108
7,18.187330,23.496445,4.760649,2.259725,2.397667,4.898057
8,6.170701,7.972008,1.615220,0.766692,0.813494,1.661841
9,2.598190,3.356635,0.680093,0.322818,0.342524,0.699722
11,0.649548,0.839159,0.170023,0.080704,0.085631,0.174931
13,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
14,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
19,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
21,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
31,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
37,0.324774,0.419579,0.085012,0.040352,0.042815,0.087465
