,1,2,3,4,5,6+
1,352.999968,0.000000,0.000000,0.000000,0.000000,0.000000
2,2125.053512,918.946220,0.000000,0.000000,0.000000,0.000000
3,879.924131,380.509455,143.566306,0.000000,0.000000,0.000000
4,100.015107,43.249972,16.318225,32.416718,0.000000,0.000000
5,12.277668,5.309286,2.003195,3.979416,29.430637,0.000000
6,2.240104,0.968698,0.365490,0.726058,5.369723,8.330049
7,0.622251,0.269083,0.101525,0.201683,1.491590,2.313903
9,0.124450,0.053817,0.020305,0.040337,0.298318,0.462781
12,0.124450,0.053817,0.020305,0.040337,0.298318,0.462781
17,0.124450,0.053817,0.020305,0.040337,0.298318,0.462781
21,0.124450,0.053817,0.020305,0.040337,0.298318,0.462781
