,1,2,3,4,5,6+
1,5.999979,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.110183,62.889813,0.000000,0.000000,0.000000,0.000000
3,4.172286,236.352229,800.475486,0.000000,0.000000,0.000000
4,12.529965,709.799131,2403.940965,232.729947,0.000000,0.000000
5,17.163833,972.299121,3292.973443,318.798816,68.764798,0.000000
6,3.915686,221.816305,751.245359,72.729445,15.687717,23.605491
7,1.564117,88.604309,300.084234,29.051707,6.266443,9.429191
8,0.629242,35.645412,120.723542,11.687468,2.520983,3.793353
9,0.240910,13.647101,46.219871,4.474631,0.965176,1.452312
10,0.122253,6.925394,23.454860,2.270708,0.489791,0.736994
11,0.035957,2.036881,6.898488,0.667855,0.144056,0.216763
12,0.043148,2.444257,8.278186,0.801426,0.172867,0.260116
13,0.007191,0.407376,1.379698,0.133571,0.028811,0.043353
14,0.007191,0.407376,1.379698,0.133571,0.028811,0.043353
15,0.003596,0.203688,0.689849,0.066786,0.014406,0.021676
18,0.003596,0.203688,0.689849,0.066786,0.014406,0.021676
