,1,2,3,4,5,6+
1,4.999981,0.000000,0.000000,0.000000,0.000000,0.000000
2,9.071176,85.928747,0.000000,0.000000,0.000000,0.000000
3,19.183458,181.719604,326.096995,0.000000,0.000000,0.000000
4,41.738154,395.374012,709.501199,133.386722,0.000000,0.000000
5,30.643079,290.273426,520.897524,97.929099,25.256876,0.000000
6,9.020847,85.451990,153.344144,28.828806,7.435232,5.918949
7,2.830679,26.814245,48.118335,9.046281,2.333125,1.857325
8,0.995404,9.429185,16.920733,3.181110,0.820439,0.653125
9,0.559915,5.303917,9.517912,1.789374,0.461497,0.367383
10,0.404383,3.830606,6.874048,1.292326,0.333304,0.265332
12,0.031106,0.294662,0.528773,0.099410,0.025639,0.020410
13,0.062213,0.589324,1.057546,0.198819,0.051277,0.040820
14,0.031106,0.294662,0.528773,0.099410,0.025639,0.020410
15,0.031106,0.294662,0.528773,0.099410,0.025639,0.020410
54,0.031106,0.294662,0.528773,0.099410,0.025639,0.020410
55,0.031106,0.294662,0.528773,0.099410,0.025639,0.020410
