Area code,Area name,cpm2_1,cpm2_2,cpm2_3,cpm2_4plus,cpm2_overall
E07000035,Derbyshire Dales,8.22654894830009,9.070400568794193,8.782097303071975,10.069610080298634,9.037164225116223
E08000017,Doncaster,8.852916420810326,8.224248437896144,8.367674350491889,10.143699515130752,8.897134681082278
E06000059,Dorset,12.087173038444277,13.139019146279862,12.10371741657315,12.880626679754817,12.552634070263027
E07000108,Dover,11.559203871501921,12.566584532672422,12.860859818527233,14.779557289806199,12.941551378126944
E08000027,Dudley,11.489386789545192,11.455195431771742,11.044061144748285,12.566687482174233,11.638832712059862
E09000009,Ealing,32.674407038045395,31.74419190948568,25.264067934981835,29.083345351976224,29.691503058622285
E07000009,East Cambridgeshire,12.141154278921487,12.712695048829213,12.52395716983762,12.87468466226057,12.563122789962224
E07000040,East Devon,10.846365589448025,11.859740802288707,11.70780878854684,12.336606858263528,11.687630509636776
E07000085,East Hampshire,16.72564161180823,17.54984915132411,15.833293161128742,14.87743575027681,16.246554918634473
E07000242,East Hertfordshire,19.17188194600649,21.56931223025313,19.029801874637883,18.909001951850183,19.66999950068692
E07000137,East Lindsey,9.055700652714874,9.477961220642538,8.930413821245397,9.473320998180078,9.23434917319572
E06000011,East Riding of Yorkshire,8.675151581100327,8.853990533502968,8.614902271049335,9.446179272125992,8.897555914444656
E07000193,East Staffordshire,10.821731933705967,10.618891385620644,10.351013441035372,11.482929016027597,10.818641444097395
E07000244,East Suffolk,10.798779365310418,11.141167798917792,10.61877782007445,11.44257280055107,11.000324446213432
E07000061,Eastbourne,15.42007301965837,16.049174394684755,15.217617487924635,17.993502274173384,16.170091794110284
E07000086,Eastleigh,16.083710688371482,17.759834295298933,16.063369103917402,16.40590390735992,16.578204498736934
E07000207,Elmbridge,20.01146742182882,22.56684283583781,16.343543337085382,15.092931229819154,18.50369620614279
E09000010,Enfield,26.54953039317655,26.723580705712816,22.688624539645744,25.485452929113553,25.361797141912167
E07000072,Epping Forest,20.862454305987928,22.587065372542,18.93398835739196,19.493283447734182,20.469197870914016
E07000208,Epsom and Ewell,20.84475778647709,22.412858219470966,20.07468512683778,21.41473339833593,21.18675863278044
E07000036,Erewash,11.222122130651258,11.39282417885673,11.600696198354054,13.49036892262374,11.926502857621445
E07000041,Exeter,17.073136765267712,15.902769361159548,14.310984562834994,18.441496041497228,16.43209668268987
E07000087,Fareham,14.865807596862442,16.820694319311446,16.149547659856296,17.457199264034312,16.323312210016123
E07000010,Fenland,11.316448370737495,11.483197179511832,11.210794382313203,12.169919070811913,11.545089750843612
W06000005,Flintshire,10.201811937817817,10.092794125825252,9.730434133182076,10.781149601071824,10.201547449474242
E07000112,Folkestone and Hythe,12.290166938074172,13.436175303402923,13.49068113497363,14.466923583739536,13.420986740047566
E07000080,Forest of Dean,10.44115870758632,11.089688695303435,10.680114339114327,12.530404644729254,11.185341596683333
E07000119,Fylde,10.271450272765442,11.652606789987868,9.838176618771717,11.74048120088119,10.875678720601554
E08000037,Gateshead,8.824089414305806,9.728770653577236,9.686789099590293,12.023721987089626,10.06584278864074
E07000173,Gedling,11.189004445460478,11.555338432524811,11.24919893411993,12.900161144803823,11.723425739227261
E07000081,Gloucester,13.160150139879258,14.63738369302821,13.703956617355662,14.468892722562424,13.99259579320639
E07000088,Gosport,13.409136140076992,14.986858589316247,14.185306072605755,14.1830728105803,14.191093403144823
E07000109,Gravesham,16.60767967430707,17.62439846330505,16.32091328368606,19.59786865231769,17.53771501840397
E07000145,Great Yarmouth,11.043364076856754,11.161967514538878,10.804546319509171,12.653469824227091,11.415836933782973
E09000011,Greenwich,26.301427029467956,27.18648705065962,24.242900936776913,28.040622440873147,26.44285936444441
E07000209,Guildford,20.38014801418703,20.534049486015025,17.55376321571081,18.919889507446566,19.346962555839855
W06000002,Gwynedd,9.02627817887923,8.539419039959554,8.464486770585596,9.364916210895252,8.848775050079908
E09000012,Hackney,38.533100926742065,38.20978364401524,33.5778783275707,32.10380180513663,35.606141175866156
E06000006,Halton,9.707139903749384,9.716660435494122,9.378130458933517,10.84284869528592,9.911194873365737
E09000013,Hammersmith and Fulham,36.83853651996743,38.72980457689804,32.96603195305557,33.93925361409253,35.618406666003395
E07000131,Harborough,11.880016104981747,12.493798877449446,12.073528990482835,12.464392098883843,12.227934017949467
E09000014,Haringey,34.751878831783785,31.947542452226784,26.012189528392952,28.63908976286513,30.33767514381716
E07000073,Harlow,19.136532753372222,19.91756733490482,18.449956935305053,22.230168748588373,19.933556443042615
E09000015,Harrow,25.739655152337967,26.90480645122535,21.70315103476346,24.21447205901399,24.64052117433519
E07000089,Hart,12.901586586699073,15.417948600659576,18.243709253093602,22.63367557043312,17.299230002721345
E06000001,Hartlepool,5.233539664836557,6.19645402621445,7.223699619457154,8.195645869365018,6.712334794968294
E07000062,Hastings,11.91144072177841,13.787015796456824,13.212611540256667,15.36003520607253,13.567775816141108
E07000090,Havant,15.710987308956547,16.316667770013993,15.776228009408523,17.130476118578244,16.233589801739328
E09000016,Havering,23.07391421023411,24.61154134848991,20.577315499633134,22.861824296468775,22.781148838706486
E06000019,"Herefordshire, County of",10.134568434526827,10.319443251979266,9.846039333895524,10.33207410342462,10.15803128095656
E07000098,Hertsmere,22.28212712684279,23.59677747324974,20.591996010710467,21.110110005053617,21.895252653964153
E07000037,High Peak,9.923890887765257,10.633854812838878,10.755520689453567,12.444228197068142,10.939373646781462
E09000017,Hillingdon,24.71975477288912,24.41900174579826,21.20158635864665,25.147835600438786,23.8720446194432
E07000132,Hinckley and Bosworth,11.436285133836817,12.131205981499242,11.86395446891285,12.09394203198305,11.88134690405799
E07000227,Horsham,18.221826428587097,19.62234973103658,17.85158459646013,17.762466187074384,18.364556735789545
E09000018,Hounslow,29.992374405758017,29.86643761486563,23.570835529517584,28.93080738212999,28.090113733067803
E07000011,Huntingdonshire,13.120219989098114,14.521833143566111,13.226619943397653,13.82408879433892,13.673190467600199
E07000120,Hyndburn,8.471961727285445,7.336482134165541,8.263412935696367,9.6854944797001,8.439337819211865
E07000202,Ipswich,13.604513455025632,13.827552135314962,12.385172003952981,15.295508765091606,13.778186589846294
W06000001,Isle of Anglesey,8.786558614309895,9.104717394078753,9.18837067430121,11.33029927798626,9.602486490169028
E06000046,Isle of Wight,11.046437276799773,12.444901412755497,12.227223283134954,13.519028067570414,12.30939751006516
E09000019,Islington,39.65598787093385,41.46181612042988,34.93959467722571,35.59477868459331,37.91304433829569
E09000020,Kensington and Chelsea,46.045324027373205,45.48563331072206,39.7859267264626,35.493627083033964,41.702627786897956
E07000146,King's Lynn and West Norfolk,11.150710635673338,11.014786050973292,11.04720991227892,11.605241715166471,11.204487078523005
E06000010,"Kingston upon Hull, City of",8.954821217533025,8.141220779086224,8.543969845028604,9.795588319435799,8.858900040270914
E09000021,Kingston upon Thames,26.37973485181895,28.063897009478303,23.423279160791935,25.078492779884677,25.736350950493467
E08000034,Kirklees,9.12781610198654,8.952091666776585,9.27384496762338,10.78420069887582,9.534488358815581
E08000011,Knowsley,9.35146353041422,10.094735221415663,10.10849797535765,12.495050282031412,10.512436752304737
E09000022,Lambeth,33.83908568884583,36.079739891726966,31.325955957983435,31.936157061039623,33.29523464989896
E07000121,Lancaster,10.288236581089059,10.021658780307112,9.657076879423832,11.406268157384323,10.343310099551083
E08000035,Leeds,14.24600900885441,13.448982795608936,12.500754779501367,16.456569113645024,14.163078924402434
E06000016,Leicester,14.330170427905268,12.325917460892835,11.784737631766312,15.267539803943272,13.427091331126922
E07000063,Lewes,15.91833237900477,16.849985662914598,15.710070594693583,17.20976477842535,16.422038353759575
E09000023,Lewisham,29.017649063308394,28.556679928131043,23.503236099921747,25.936825607369375,26.753597674682638
E07000194,Lichfield,12.166244558347875,13.214334117694714,12.338741645851329,13.520892713559858,12.810053258863444
E07000138,Lincoln,11.598289552343642,10.889111690408198,10.943684809668383,13.189411187544113,11.655124309991084
E08000012,Liverpool,11.518628785429119,11.23307397991309,10.262688126702294,12.341051837216712,11.338860682315303
E06000032,Luton,20.420122213569066,17.90422786420364,15.834818565897104,19.24165510075021,18.350205936105006
E07000110,Maidstone,17.653621163604782,17.881975139171335,16.421956355884927,16.803457520095858,17.190252544689226
E07000074,Maldon,14.379493942807965,15.13770249963681,14.386819023858033,15.362276889447003,14.816573088937453
E07000235,Malvern Hills,10.089935641904097,10.84894938690262,10.163705183249952,10.363418004510159,10.366502054141707
E08000003,Manchester,17.341574457389026,17.3809644351998,15.12180576625876,20.158377190561588,17.500680462352292
E07000174,Mansfield,9.558867832703815,9.506946397564588,9.754308193330562,11.516691272965657,10.084203424141155
E06000035,Medway,17.01222185386497,17.062985531141127,16.3932104780329,18.945612939801027,17.353507700710004
E07000133,Melton,9.475518926191103,9.400251107903081,9.224096980744127,9.713527430878456,9.453348611429192
W06000024,Merthyr Tydfil,10.519408329695787,8.979560056989456,9.058855810463026,11.357666838808674,9.978872758989235
E09000024,Merton,29.155457138891524,30.773873507466302,25.04142865522246,26.370976793726406,27.83543402382667
E07000042,Mid Devon,10.946009906394472,11.002383304382144,10.941274257128109,11.4720690047674,11.09043411816803
E07000203,Mid Suffolk,11.829294686392943,12.38405163806928,11.811423873512867,11.910301617942332,11.983767953979354
E07000228,Mid Sussex,17.903077095352025,19.414977412940633,17.204885026747622,17.676120480625954,18.04976500391656
E06000002,Middlesbrough,9.027960268243586,8.117884562914856,8.634357057059646,10.214752885718758,8.998738693484212
E06000042,Milton Keynes,16.93773658001284,18.13759909939262,16.965476628978628,19.272698845403458,17.828377788446886
E07000210,Mole Valley,20.294967545255705,21.49161450773063,18.640995853637452,18.609954719125504,19.759383156437323
W06000021,Monmouthshire,11.906317664247346,12.377699456559116,11.180844450546534,11.322896906817578,11.696939619542643
W06000012,Neath Port Talbot,9.469845346309747,8.58565732878407,7.806662583870399,9.272564015609317,8.783682318643383
E07000091,New Forest,15.233734485555326,16.34610497696347,15.156011579636068,16.04885786622975,15.696177227096154
E07000175,Newark and Sherwood,8.978788969441421,10.032565418584634,10.007205390223637,10.820097450264724,9.959664307128605
E08000021,Newcastle upon Tyne,11.901839519049757,12.419799159684386,11.397542183261933,17.233755336500778,13.238234049624214
E07000195,Newcastle-under-Lyme,9.807552678373083,9.111649500059348,9.560392095924744,11.491659315375697,9.992813397433219
E09000025,Newham,28.709580884951635,28.620501809398608,24.96569689658945,27.728662664504306,27.506110563861
W06000022,Newport,13.288072069472953,13.120951716292007,10.559346057802713,12.479144442545667,12.361878571528335
E07000043,North Devon,10.359470336265769,10.946558471641833,10.684914341659566,11.59318120450282,10.896031088517496
E07000038,North East Derbyshire,9.919171720195454,9.667822064989071,9.908878269761086,10.477602331974301,9.993368596729978
E06000012,North East Lincolnshire,7.793755081351938,7.471563294562169,7.350062486408521,9.063284859081044,7.919666430350918
E07000099,North Hertfordshire,18.316779157175308,19.996240032322785,17.84445936917291,17.569052006718618,18.431632641347406
E07000139,North Kesteven,9.056041592723847,9.746990251664743,9.790020170451532,10.198022251709276,9.69776856663735
E06000013,North Lincolnshire,7.870151186900438,8.273728610851094,8.219495275075829,8.74403681261005,8.276852971359352
E07000147,North Norfolk,10.115989193858786,10.739257921311873,10.408505571841829,10.679120482303261,10.485718292328936
E06000061,North Northamptonshire,11.952575354793789,12.048866822936615,11.807027900672855,13.028792938085378,12.209315754122159
E06000024,North Somerset,14.220563540691371,16.133781813862893,15.251122433611968,16.59607699514763,15.550386195828466
E08000022,North Tyneside,8.847398211413122,10.180967508448548,10.148060144950497,11.882824181428791,10.26481251156024
E07000218,North Warwickshire,12.54122949759912,12.138999373427989,11.456511148370684,12.46142094683975,12.149540241559386
E07000134,North West Leicestershire,10.538755918767508,10.366507559711902,10.033382645644712,11.47768382103542,10.604082486289887
E06000065,North Yorkshire,9.499040025222525,10.238412880271746,9.732917417695264,10.841278270403816,10.077912148398337
E06000057,Northumberland,7.4083827808228335,7.733607486985898,7.492962998838823,7.883308680900814,7.629565486887092
E07000148,Norwich,14.886630777137766,15.201055447971585,13.19709283703342,15.82379358097811,14.777143160780222
E06000018,Nottingham,14.585938862433245,12.43244055781529,11.609009214197782,14.712207268649248,13.334898975773893
E07000219,Nuneaton and Bedworth,12.033226321698779,12.003119027505113,11.940074444086939,14.495071622531897,12.617872853955681
E07000135,Oadby and Wigston,13.282517402035824,13.059858281160302,13.186372776123793,14.492593973912975,13.505335608308222
E08000004,Oldham,12.01997011933141,10.42810284792764,11.733207226285423,14.430946705051337,12.153056724648952
E07000178,Oxford,24.682548016192992,23.32665102601684,20.383751049708156,26.29340210095983,23.671588048219455
W06000009,Pembrokeshire,8.364047298970274,8.145285618186637,7.614462061714138,8.351074261806811,8.118717310169465
E07000122,Pendle,7.639438266058434,7.602464677151778,8.261071698327845,10.66197658937376,8.541237807727954
E06000031,Peterborough,12.261962621078286,12.33803795054315,11.879308828717816,14.346998101269827,12.70657687540227
E06000026,Plymouth,12.51698903531622,11.498434760222978,10.717699221723588,13.436824525483981,12.042486885686692
E06000044,Portsmouth,15.76651465539776,16.232646719667173,14.825078495272349,19.5141982813922,16.58460953793237
W06000023,Powys,7.203534343489171,7.001135666795134,6.609222847778406,6.981140239094724,6.948758274289359
E07000123,Preston,10.768308164149685,9.84283654789104,9.421224888054494,12.2778599824669,10.57755739564053
E06000038,Reading,22.483454618150667,22.09151833609567,18.480756193739087,21.994995388939362,21.262681134231194
E09000026,Redbridge,25.3445985583689,27.183237006905244,20.1847289528076,24.51328938038431,24.306463474616514
E06000003,Redcar and Cleveland,8.26316443616162,8.466157527451928,8.479048835050014,10.502174138042045,8.927636234176402
E07000236,Redditch,12.187715741076296,12.13337616341244,11.390430364115499,13.351280373995086,12.26570066064983
E07000211,Reigate and Banstead,19.850319509749692,22.68358148218921,19.390233893545037,20.244779542331322,20.542228606953817
W06000016,Rhondda Cynon Taf,9.655033894736254,9.218634124820081,9.197216033947939,10.781897048709725,9.713195275553499
E07000124,Ribble Valley,9.537507587194202,9.17550519472206,9.058941906853747,9.557643355745075,9.33239951112877
E09000027,Richmond upon Thames,28.683022918940665,31.368107114589765,26.43025431869187,29.616924831909063,29.024577296032838
E08000005,Rochdale,11.080875749884521,10.241955631549315,11.238114056129556,13.591726276258688,11.53816792845552
E07000075,Rochford,15.87902595965615,17.019533580244612,16.253334527660158,16.2476573745318,16.34988786052318
E07000125,Rossendale,9.386567572659928,9.347487603667332,10.220806516005474,10.798029133662373,9.938222706498777
E07000064,Rother,13.025684610595388,14.335248919316271,14.226405014964909,15.61041336674203,14.299437977904649
E08000018,Rotherham,8.827648618891319,8.27056313255328,8.602125115053182,10.544589361754658,9.06123155706311
E07000220,Rugby,13.509590484421159,13.406610608001891,12.43144089749544,13.600455876528367,13.237024466611715
E07000212,Runnymede,20.202681296403547,20.786701488036062,16.845084275904846,17.269257521704773,18.77593114551231
E07000176,Rushcliffe,12.668108213135197,12.812528329961724,11.648234608455892,13.136661570425954,12.566383180494693
E07000092,Rushmoor,17.649534619613934,20.073189667239557,16.725051143526205,21.137624313874383,18.89634993606352
E06000017,Rutland,9.819401543924473,10.452611176407109,10.066849371245377,11.5132003891816,10.463015620189639
E08000006,Salford,16.140191133768784,15.740881181389053,14.401656871224668,17.89564198221724,16.044592792149935
E08000028,Sandwell,12.237525470130553,11.573375802195475,11.180066309425452,13.945721867952827,12.234172362426076
E08000014,Sefton,10.483298868686541,11.385514338674136,10.293617300937592,12.57018796148565,11.18315461744598
E07000111,Sevenoaks,20.08619989933438,21.242671267399007,19.550449685741494,19.59970417195455,20.119756256107358
E08000039,Sheffield,12.990048424792635,11.47298376536692,10.588903240857928,13.396134690472628,12.112017530372528
E06000051,Shropshire,10.522155132921023,10.315181586732514,9.84048327513153,10.583081019145132,10.31522525348255
E06000039,Slough,23.038050447308734,24.08301257951327,19.490701427073507,24.221988298973713,22.708438188217304
E08000029,Solihull,13.589298428494072,15.592921433621276,13.846831500154355,15.312298134115007,14.585337374096177
E06000066,Somerset,11.18003514024847,11.711596196142823,11.147679323526145,13.518257943399371,11.8893921508292
E07000012,South Cambridgeshire,17.642544229631696,18.004960265507968,16.494761613930727,16.899173412809237,17.260359880469906
E07000039,South Derbyshire,10.057729673144548,11.073817294970441,11.552814129310102,12.618094203466253,11.325613825222835
E06000025,South Gloucestershire,18.035690567967666,19.619287012052226,17.99940873606376,19.930969871868474,18.89633904698803
E07000044,South Hams,11.26129460652009,12.108290618708168,12.203089938602465,12.737958471579802,12.077658408852631
E07000140,South Holland,10.451272631736392,9.919163679780027,9.76446555763241,10.278771738957706,10.103418402026636
E07000141,South Kesteven,10.624063867203311,10.754024971079398,10.5242901077724,11.080881428682748,10.745815093684463
E07000149,South Norfolk,11.65796884829004,11.908614250971123,11.952025005306425,12.291217310563544,11.952456353782784
E07000179,South Oxfordshire,17.51688708742463,18.142934804709544,17.267144177387824,17.782130705513154,17.677274193758787
E07000126,South Ribble,9.380144200940268,10.188984725017276,9.892265098340495,11.624597594569481,10.27149790471688
E07000196,South Staffordshire,10.571300453195567,11.291982296839429,10.521729987147449,11.877626570775856,11.065659826989577
E08000023,South Tyneside,7.357765029468397,8.29725339788606,8.739821911012813,10.133730198414439,8.632142634195427
E06000045,Southampton,17.81217121844925,17.62300695564719,13.709016392807271,18.05146191209575,16.798914119749867
E06000033,Southend-on-Sea,15.075296773922103,16.82309828808884,14.265467695129022,16.87259327248234,15.759114007405577
E09000028,Southwark,31.492136004561207,35.55499683715634,32.86019908868293,33.28098568112755,33.297079402882005
E07000213,Spelthorne,22.476353802093595,25.002431005467436,19.908372914301204,21.866307806482954,22.313366382086294
E07000240,St Albans,22.3385103003713,25.43212019458987,21.723428190001332,22.478358928136203,22.993104403274675
E08000013,St. Helens,10.08777316249477,11.074239679669514,9.365656188418393,9.728494539622636,10.06404089255133
E07000197,Stafford,11.084304285650306,10.793687951639091,10.689816364048944,11.050915132806093,10.90468093353611
E07000198,Staffordshire Moorlands,8.191300373412469,8.956904183566985,9.325610668479376,10.25128072642808,9.181273987971727
E07000243,Stevenage,20.379111728743,21.63261640397015,17.959805981565943,20.487248247656535,20.114695590483905
E08000007,Stockport,13.855465415237578,14.12866908402767,14.260325313904035,16.269982962722963,14.628610693973062
E06000004,Stockton-on-Tees,9.914437337131078,9.106338604525257,8.891618539474878,11.33790723443916,9.812575428892593
E06000021,Stoke-on-Trent,9.392834362561128,8.545905397726957,9.401378266767864,11.408815187002608,9.68723330351464
E07000221,Stratford-on-Avon,13.258825620398413,13.890946417053048,13.18199564380967,13.649486527869485,13.495313552282655
E07000082,Stroud,12.941231514699037,13.120949388906569,12.36967294731576,13.112317148975247,12.886042749974155
E08000024,Sunderland,8.486328167988912,8.322258658891757,8.424524207240848,10.15909573688359,8.848051692751277
E07000214,Surrey Heath,17.312568268579298,20.287010177778853,16.926478143047408,17.735928545411657,18.065496283704302
E09000029,Sutton,23.39499354425556,25.203582240500317,22.062500990727006,21.4426682083386,23.02593624595537
E07000113,Swale,14.79250564306711,15.05200277203215,14.910193106814459,17.512742243607168,15.56686094138022
W06000011,Swansea,11.873792150980707,9.855039515822366,9.153718125130938,11.355564298922928,10.559528522714235
E06000030,Swindon,14.850144715448911,14.725355196084525,14.12130493970941,15.071247687954713,14.692013134799389
E08000008,Tameside,12.021127312096468,11.887209836617147,12.726364357530747,14.637244493799026,12.817986500010846
E07000199,Tamworth,12.843308074905918,12.978978887991731,12.385996490579547,15.016381995738401,13.306166362303898
E07000215,Tandridge,18.81955550542721,20.808072962749012,18.12565213733462,19.275639532216726,19.257230034431892
E07000045,Teignbridge,11.425611534202506,12.542050622821831,12.568398013030668,13.648173156322107,12.546058331594278
E06000020,Telford and Wrekin,10.387598302748819,10.569381508216933,10.740002567751452,12.734670666272287,11.107913261247372
E07000076,Tendring,13.718287854903974,14.89007399942283,13.880945384908934,14.489707157196008,14.244753599107936
E07000093,Test Valley,14.4137152678278,15.576573408515094,14.333293747111135,14.597501503439656,14.730270981723422
