Area Name,mean_1,std_1,mean_2,std_2,mean_3,std_3,mean_4plus,std_4plus
Blackpool UA,46.1691869545352,25.383610444337926,64.31364232943697,35.8168093788913,90.40320345305133,36.22200634931369,96.8776882698485,40.3099290937913
Cheshire East UA,57.394210396605835,24.124365059235583,71.73089436865426,31.590047758333675,89.03250444452654,45.833419966443344,129.24668324592537,82.7860814937847
Cheshire West and Chester UA,55.01800108485715,24.821034118301984,70.38447174034216,36.17360035004427,89.11262958531967,48.58542426501911,121.07443120273653,80.20007375632117
Halton UA,52.33261342033248,17.856452347039845,65.55750344769629,33.6981629338703,81.5727615807763,40.93358278676304,100.43486085658081,48.76638254919075
Warrington UA,52.95703286323937,18.351440647185285,66.8795787743367,24.159823451052397,83.01927146472366,28.917867845129468,107.9675953581783,51.51582921990531
Allerdale,60.882154469868865,26.800055986813522,76.21999108177675,38.92279383475779,96.54836017204578,51.043617534558045,121.9516701123499,61.40497345681368
Barrow-in-Furness,53.78014797392732,24.646211764488964,73.16461329103683,32.04552726742297,79.06343485105052,33.153533748787304,83.87683647496199,35.22645977128377
Carlisle,64.40591477905141,28.44976848836844,75.8855361558234,33.88727589667093,90.26210710479144,42.40832819152926,119.90564643695807,59.162712481116905
Copeland,57.861479938107934,25.308060651699567,74.00006644510283,31.944445327592558,89.05358597610407,39.529758213809146,118.36961091959289,59.65747470007271
Eden,54.810474640041946,34.02746054602024,81.31317659480634,48.80616357381486,110.02102992206572,62.65171906273387,141.91557026220818,73.78011306852476
South Lakeland,58.65604025539873,30.829022789156493,71.27496805977513,42.61976091655984,93.33031647856028,57.680500024534915,119.5191611317888,79.7735827536277
Bolton,50.551825718645475,23.827756366407552,71.68403893027771,24.951071475796358,81.08209531057291,28.583603939973,96.28259271776531,46.51564313201464
Bury,58.76455731996682,87.56142710361705,73.56311254293007,58.87696482166766,85.40904348312979,35.39089516563359,102.11894138845363,60.72550393593414
Manchester,55.646619767493235,22.9254393002075,68.29310332147601,31.401313225825277,90.59764562357208,45.26782454755551,96.58515571936073,49.41820677994417
Oldham,52.07999635483455,23.498497053058777,74.89377611529856,36.49349190173987,80.79632292492325,37.42256649528365,90.43065757724712,40.89393168566679
Rochdale,51.43997756729112,20.027051357257427,71.47072554631535,23.68267550360333,78.39393652705277,26.64546122961294,93.8806428311354,47.49555032448505
Salford,53.15922177680273,18.7160248410228,66.45117182109978,26.575186043408255,85.8928948981972,35.89012304737796,96.05690601701559,46.278109069078546
Stockport,55.357216593856904,20.54653264512571,69.15017926950313,31.26554416850717,83.65868055175478,53.98775515339134,102.21276837291035,58.45408079806144
Tameside,53.572346692640366,19.676809779706222,69.90706914588169,23.40555065377002,78.4984597277264,27.156428347927942,90.79577789132526,47.43915812558016
Trafford,58.28703184814433,27.545857018996927,69.30250607970251,31.11849116995937,94.33097955729153,43.415080885706566,114.42564169410038,66.5781725866794
Wigan,52.83520171551089,58.30858049619292,71.823591304049,363.0476028728299,86.19204248966578,759.5114678656689,98.70469408759372,634.7170496448792
Burnley,53.19245120261989,22.87878656287376,75.06423967188067,22.37699496118183,77.41044172996288,23.333982037544168,81.25014298052243,24.29339772558144
Chorley,50.04968243717524,20.77486367481925,66.72432283901371,25.10299768890128,82.91984730093766,27.857844737656944,106.59897876314183,46.44237567283437
Fylde,55.980410237160164,24.778754976197828,63.676738893956326,28.43563142889749,90.36227285285212,40.33496194456946,113.62396286617926,59.61251371764596
Hyndburn,54.88693350707495,25.076247025621587,80.91961137954078,41.73239092448167,83.10352131411992,39.58853385377463,86.04694178114582,21.463329383320044
Lancaster,54.52829506576291,24.9906440156127,70.14806784096642,35.709281813577824,89.3645158649176,43.054447897137656,100.90942840536782,48.15879339516528
Pendle,60.73745003759297,25.709651871973694,77.6064112172949,24.42360450312949,83.52427205536367,27.15154794667598,96.88635041925879,40.30993681453872
Preston,50.51861366775407,21.01399860092699,69.7969530081447,30.57812139422964,85.33922176291749,35.92896699181538,96.35229605886974,52.969323610571095
Ribble Valley,60.18343836189414,29.74259816539405,79.34168032717812,33.326215519996005,97.69352857097287,51.82045179210967,139.57415550540878,72.86910524626458
Rossendale,59.65972073019547,27.021869548675813,76.59812244298556,28.037093392445097,84.33776714686205,34.04370269878533,108.81615389765804,62.91549751528857
South Ribble,56.395721501485326,24.222749253662005,68.30906305032467,63.055651358297254,84.81373999376027,124.33589110753546,103.8315511724775,90.82284638484072
West Lancashire,59.70231479387737,24.33550039650288,77.10153867070595,30.98847949829364,90.49018225308208,36.26300041196325,109.16130548793633,61.84377567011458
Wyre,50.36408377343585,23.649397034868173,68.07036682495146,32.00439748040399,87.07266070663475,35.40791227445046,107.44113484953762,52.008016819755895
Knowsley,57.31723149609054,20.37383676137625,67.60122454474173,25.311367093357212,80.33075181682047,28.716894494411513,82.96684882427182,29.309144189434303
Liverpool,56.169880291519135,27.03213022570167,70.23901039117918,39.10187429102727,88.08608318203683,51.27374184209463,99.26220359157614,54.97608256059758
Sefton,56.08921460365375,26.98935367278036,67.541964036519,30.067849242941737,90.93013394958295,37.67103941927265,107.23785548236798,59.99150402024557
St. Helens,54.02683451560001,20.757320260181785,70.4526647111531,36.16806729030852,80.13974405905827,52.99671603291459,106.43122388103339,142.76641200601608
Wirral,60.31587827026803,25.1956328688709,69.73779626041856,27.441583822924066,87.73180988861877,33.74976048993323,98.495976983824,43.26205055646384
East Riding of Yorkshire UA,55.215173535820256,24.665946596278758,70.02492239560877,33.58824684184342,88.45138064545739,43.77229260158474,118.46059319475034,65.64533471382946
"Kingston upon Hull, City of UA",51.92733486287328,22.163863841365156,70.75106002280049,31.611578918423493,80.64167038240446,47.98730325990268,93.7156575045688,114.10409385467386
North East Lincolnshire UA,54.14591497873938,19.721526263878285,72.27403137881653,34.99008741751289,85.98566354621778,31.951222180329165,98.63973315417185,42.39957700444278
North Lincolnshire UA,56.288626416396724,36.24729434528554,70.10140497469581,55.74207956987991,85.89335188753263,45.45786398877125,114.82110854703859,68.43670728598288
York UA,54.92405977028725,23.32917605851236,72.0661698051154,31.244290145644623,87.39203389370846,35.14608923011023,100.71577604415933,43.426696481201525
Craven,61.460675362340176,40.80967675254733,74.05481608463225,36.90935619229916,90.96016122706659,42.61985179605797,121.15228442927062,59.33296587442742
Hambleton,63.48492606155929,29.07351461031535,73.77021863354277,36.65039364698319,94.94206682635176,52.266167275998185,130.17841678470646,78.73751823941625
Harrogate,64.98592144105112,31.659751988863956,74.58949443895412,37.5100179379496,97.12248895487971,50.58170822188757,126.94768845703882,65.5843073907062
Richmondshire,64.64985861654591,45.06220779634637,82.64290678514726,60.53765237085901,94.94162359713067,41.57264937929046,112.21551536047815,57.9562023017312
Ryedale,66.47330857438789,36.570120134839044,83.63405055337165,44.421866951427646,104.0252437299881,56.71048306118344,136.06725426526745,73.58982166496082
Scarborough,56.84053025668556,43.898625127126984,66.54565772398192,45.032058916517016,89.6038611093331,43.00176722810846,109.31145669126943,53.09542848048693
Selby,57.18128900878447,24.89028392153606,69.41271273347876,29.317832394911918,85.5920132478914,36.72758056276199,119.37145589421284,59.09560063080087
Barnsley,55.92713184183782,20.762799515187897,71.01110952145436,27.47606596277975,79.45587220790877,28.73678354952671,96.24873089727281,43.310480591947695
Doncaster,52.412106693935,23.969859886538565,72.71181123912828,40.867524873484825,84.85033836889973,58.959639396970445,100.6536124692017,93.85124427764589
Rotherham,52.90196972731924,22.054857793136584,71.095521619998,29.430619547586367,82.77024461711727,38.235309883653386,98.43911075047052,49.039337706343744
Sheffield,50.73114267551469,23.934901944847514,69.99051131092742,32.27166803549752,86.88340794824944,37.67805513815413,96.0724887989756,45.458610029896704
Bradford,53.49241454072465,53.856575567226365,72.96073183705927,60.15646178082864,86.1306029744953,46.09661684321814,100.58352636906942,56.92400673443028
Calderdale,61.759805527470476,41.40210179861579,72.25726568969911,39.13232269635517,83.5142436193821,50.34821223409894,100.47130039203181,46.59611252157937
Kirklees,56.4209438759308,29.870144809209755,70.26290876068369,44.582204803239236,82.49005700124914,43.422798708913355,101.72288430373472,53.75065796725857
Leeds,52.71651867784348,27.425059860571558,69.52198647359974,40.133667204362716,86.95474946700446,46.19970310892395,99.35242204551214,50.564802632187295
Wakefield,55.392627646869215,35.189053165293856,70.1106257687431,39.29424986489224,82.00328160593696,36.87092550145284,99.49585501100367,49.487426757443615
Derby UA,50.04329412335521,22.684675807629198,70.07977214233954,30.776071406541345,83.82423882503893,37.63549881671021,97.29673593020271,38.35257917805757
Leicester UA,48.917771322170495,21.717668805867465,70.82637075656385,29.228983424234624,86.38291592134672,30.29431245630381,93.72826390997218,34.909051942854475
Nottingham UA,49.22549084922068,24.829761409843712,71.74777919523373,30.04425624296945,87.948935276175,35.48263647682022,97.47007867784465,38.35090141945797
Rutland UA,67.21387215378311,36.33344157485835,78.54496700815801,41.7029902263505,96.65387492329484,52.71768453565735,130.1115197653989,77.56263238454333
Amber Valley,56.58071698294698,23.505074711518304,70.3202412425358,27.891763381911716,82.44625174495204,34.23236700550875,103.95711771090902,50.2474460858586
Bolsover,57.29473553389403,24.08851807022465,76.26323727715601,24.08180440875229,83.52235750971307,25.850675650839122,102.14941001164817,43.37451080439695
Chesterfield,52.8640358995592,21.93853679765514,68.81634707326376,34.50213073490705,79.24576686043798,48.325722239547375,95.59994188497836,53.37421094421052
Derbyshire Dales,66.37047970313527,34.229715860309646,77.06385122668559,38.8258470646694,95.30752975228567,46.772203014414465,124.53312392437842,62.51166667554092
Erewash,52.39650693107155,20.975218255123515,67.67417699913717,22.772318291060497,79.99519892018789,24.068317073540328,95.84615568456407,37.838309427688095
High Peak,58.44481832373402,24.15631673647974,70.71753500828939,27.83750364265964,85.53746736800154,34.22251249634305,107.43936697616948,47.42297186555326
North East Derbyshire,54.84328886981711,24.833805066888054,71.47421573907309,27.257058987479226,84.87338093217664,33.766851537190675,111.38044401997278,52.654218899297305
South Derbyshire,57.86594180931468,25.919624848971225,68.9012631937266,27.9239472138181,82.92351883074993,34.9105092215917,109.60450743980681,53.673904688905246
Blaby,54.865225039690756,20.217257374211815,67.25393300684502,24.343164097564188,82.26851472445745,27.080133026643427,102.91361024966439,39.9166518584989
Charnwood,53.223395793673845,24.461097240180006,72.31736233278924,31.191560556054377,87.71058391832565,35.8871434106464,107.38712775293854,48.24985146804232
Harborough,57.74402946409592,25.081868059590718,70.11478322907271,31.736311936828304,89.03776193749044,43.20083349523808,124.27401093541572,64.67707843187472
Hinckley and Bosworth,53.776203793693846,19.731867005190797,66.93481268377973,25.845881831490026,83.44603838409019,35.075206612324926,113.11448296860146,59.23559487662803
Melton,54.45612045306923,23.318265752183155,72.12573283600737,32.291228030628766,90.41535466734865,44.303729342577206,131.56909362682705,68.4750705194202
North West Leicestershire,54.46563184728624,32.07298491367315,71.57666125510654,132.23250221473108,89.50122124464211,259.4730764704784,113.08901867649682,151.13528901979578
Oadby and Wigston,53.07728788610087,18.852923720330093,65.13004823220929,19.49823678846592,78.12929434907825,20.252301510785127,84.12661952423102,21.621116980618996
Boston,55.26704609936424,25.779533071909277,71.49886783325043,28.125293338157903,85.32783397795522,32.2774352268347,109.99203810305347,46.59429627198701
East Lindsey,53.77827941496705,23.326784475140943,65.62592793113717,30.853815667859735,85.5503468587815,42.85445910334634,113.68769201496526,65.42505039120522
Lincoln,52.52454238724053,41.13150542928651,74.37527038692112,38.63915377433457,85.01127819612938,36.0463382257775,95.20963502688097,41.333454042118326
North Kesteven,60.18081900572153,23.56351858727281,73.15078620071696,29.577001579717557,88.76386206259679,41.2729011355195,121.59220380129739,61.96094078014144
South Kesteven,54.31066748207436,23.536938548031156,69.46236427838818,31.013876763970714,85.80151162244343,38.91475700821743,118.67286988525444,63.470691105904734
Corby,56.47486911532355,20.074623324912615,68.22801999342649,23.818502082679412,81.55168386659099,26.710713684654028,98.07683771716269,46.00674148193216
Daventry,54.9930890690812,23.888270182858097,70.5340803124806,34.61599904977262,91.02261760300905,51.20423120361437,130.3027455557665,82.96512082576265
East Northamptonshire,52.74508283792091,24.280265033837125,69.74292608276136,32.339215242544036,88.80564175463662,41.96972656666271,124.12907514696104,68.27613707396235
Kettering,54.0552293987092,27.051021668992536,69.98275844508697,56.1565664288605,85.40865743815026,46.04323727631253,110.57078561307696,58.02391660848112
Northampton,53.63360494196864,21.87530120371444,67.65329757299277,29.786729957418554,85.92459381274831,32.216805853214524,99.3339415860997,37.644318760053835
South Northamptonshire,56.12648379303123,24.377631247632763,70.37679828627581,36.88494540904153,93.4632452369821,56.50262650304822,130.64378640683697,93.27273610334252
Wellingborough,52.77381840345431,19.12332758888773,67.76604600361352,26.077076960359296,84.4577237361998,29.99824149365462,107.97029649895546,49.17525185753339
Ashfield,55.59026080966634,22.96737100776986,73.08984394345318,23.167208384446656,82.5674443932917,24.803305177721516,98.61922659929648,39.27039529866031
Bassetlaw,53.82613532340607,23.634518736740514,71.4091521332006,29.06115902474101,86.21100135580303,33.11905021184716,113.93608276150115,58.030569198667195
Broxtowe,56.159813203113224,19.928703271779042,68.592772795762,23.876966365559355,82.65922576830695,23.616295004338593,84.73640392422647,24.41301329845703
Gedling,54.070941069780005,16.84096501154306,66.11662691328617,22.644989835113154,83.73929606159076,28.442070226196392,105.27000281287195,39.09777460233715
Mansfield,55.23666706569059,22.394082752329147,71.21108836517983,35.86519507119361,83.04023042390968,36.26520661287885,97.25015401160347,42.786093208013995
Newark and Sherwood,59.25075216831788,26.714809105546866,70.07180822342221,29.811333356540224,84.63901428739153,34.69559159780985,116.7272296580933,57.94853186855566
Rushcliffe,55.256869314882394,23.72246068902276,67.82424027643856,29.390551509349915,94.17736136630063,43.20761212426153,116.01120968442399,58.861090799736274
"Herefordshire, County of UA",56.736505724414314,31.328395318814792,72.29072167792748,47.54061864222286,93.74327774849756,58.23065486178327,126.59607228005233,70.34521410471142
Shropshire UA,55.21682513330426,26.77695436889856,71.35114334260972,38.25563088006713,92.77999611129836,50.909482123131944,127.46760584744801,74.07643610732303
Stoke-on-Trent UA,51.95449862771112,19.97502107994334,72.78339404101523,23.524983737749654,79.77553702430116,33.23234080924404,89.84280867023968,74.08994973018866
Telford and Wrekin UA,53.8141718333558,24.20073371105529,68.0266862768677,27.714885828912454,82.77465432544331,29.190837577079837,100.19890057930431,41.14883239234506
Cannock Chase,49.360686525312424,16.803770215232117,60.86639339936451,20.13309000621323,74.01425329969823,16.918729442213035,79.53491066475999,17.760539747155413
East Staffordshire,53.31863730636717,57.87509760058683,68.6512342509841,47.52734652409176,85.59548348063751,39.24517549814944,115.73702129003965,64.26372184429887
Lichfield,56.22112860871871,64.7033890293818,67.5781308423422,82.7278836211667,86.6376840266715,38.02036692454277,116.85618941532216,58.260757299525984
Newcastle-under-Lyme,54.141947274055774,21.956314734290224,74.95898519752667,27.325254078810463,85.87513898618899,30.09210201044003,105.64183697785776,49.719855727694906
South Staffordshire,59.50072110663182,23.376005118420373,71.73231224660307,41.63463933690191,91.42983151773582,65.95009592800906,123.34113985402935,75.5534725168117
Stafford,55.49019984764378,23.23319306876635,70.44709489466086,30.867484806309097,88.7536176051375,38.21627130334605,116.86535341654364,60.09085832473631
Staffordshire Moorlands,59.575400455825395,23.76741189403384,70.78338530886424,28.665342802466974,85.99973004564357,37.56635672634067,108.18160477655907,54.681672225621156
Tamworth,51.93366040196665,16.0470936604332,63.10574124429235,21.289488968662386,78.03763035687305,20.046664308825253,82.210356670479,19.576355703418685
North Warwickshire,54.22115910805862,22.577187991986754,68.45704282834393,29.543001771135952,87.1120349882375,41.191781648549885,122.29744958471133,67.63183198631562
Nuneaton and Bedworth,51.52400390591774,15.694051178422715,66.06616148543081,21.47543914272355,80.40150875905293,22.926789252063926,96.72253000948666,34.66452050696317
Rugby,52.85134296434542,21.34791400867581,65.78844017991901,28.758429970064473,85.26766999419657,37.520094822810236,115.87846865632329,75.83106426193932
Stratford-on-Avon,57.84826061970279,26.10946891405503,69.18175127507801,32.65844172685436,90.5780909251558,46.7848369917128,126.3051175207171,71.94170035148842
Warwick,59.370140871877204,28.441708235812733,70.73369243021628,34.041225105392535,92.58218643130546,45.90630842721785,117.1813091508518,66.07663808764366
Birmingham,50.715728150810634,27.065705309666438,68.24485338113769,29.448135876226655,88.87867393361354,33.97796001663507,100.89224193981548,52.75676542576418
Coventry,44.45964840820378,22.25902913453519,67.78045249113258,32.42967939647497,83.9197930572184,39.09906030641959,97.25805983600881,48.551534348989804
Dudley,51.177666029578944,19.24253947067048,65.64706857067478,25.28404828161158,82.03504020174903,26.457097609727455,96.4454635892883,33.44916326411467
Sandwell,51.31756428477532,20.02910540086018,67.74168690273368,24.884601110909983,83.36265404922234,24.447938944926396,93.36196521974148,34.039685944050454
Solihull,61.07747242195036,22.35405410517209,66.18387736981818,22.771164598562265,88.10679901654038,33.25806291154336,119.77300754835375,54.87267158126971
Walsall,51.8513821784878,20.92903927083094,65.01528029269585,23.476485849856147,83.84293662245847,24.175150056130853,97.66485792293159,36.64804422896444
Wolverhampton,49.89388272105491,19.12544592350553,67.22808489195405,25.810737574505097,85.78732151101114,27.304636211011445,94.15438246269191,35.354759416165955
Bromsgrove,55.32845137076732,20.49932163631009,64.46216052516601,26.79520074551822,86.99999927127635,37.84295970752874,123.2202611166533,58.86170900702195
Malvern Hills,63.23132501959165,39.350790907651835,74.20073329605863,42.81808935795111,97.70059068975058,53.72585812165846,131.809794741997,80.05220338701355
Redditch,50.214495726822264,17.220349172825774,65.3569121504079,23.75198526279735,82.96438060647256,24.91950075757544,97.89323296256329,41.20220633836571
Worcester,48.52611321303113,21.1105267489173,63.0704099953187,26.650171217560157,83.0399742276954,30.856560095526948,99.0141878777763,42.70131931453591
Wychavon,55.06535447979084,24.031402913055715,66.5272159173146,32.05855822193566,86.64472438877142,43.900539331793766,121.0340128268907,68.09168695143909
Wyre Forest,53.107473076979055,31.276459799632473,64.82032927376193,30.420667594488645,82.23058338280077,29.879323071425755,99.99805969750165,41.69220921783111
Bedford UA,48.35571360998409,19.100277504602655,60.88774268161459,26.604172847618013,85.29560621254646,37.53253814722252,112.28304916690365,55.66723841237348
Central Bedfordshire UA,51.73354520578605,22.67110678101728,61.8945748914346,32.97114429896294,81.8752885429764,44.36076104228009,113.80856724978818,60.47091768174452
Luton UA,43.290632188899764,22.17801249571697,60.60021176167373,28.02429162025778,82.16071403570852,33.94350723402497,92.50763464368507,40.483522938304056
Peterborough UA,54.88517791133326,21.032659909619166,68.97368961022988,27.131375166698316,86.11612129545223,29.793077984416215,103.71507610838115,44.539770379547925
Southend-on-Sea UA,55.1232929249857,25.368855678933933,62.889723514787384,51.10835783977849,90.14776293938878,35.82292793631646,105.14092121767862,45.847868085975975
Cambridge,52.341441158969154,29.45662199812698,66.32595850532017,34.745001641778074,90.93676891761807,38.086502415980846,104.58534691412797,54.955933915111046
East Cambridgeshire,59.54952744939709,38.488412665016796,74.57112723610143,49.33125060862268,92.30309432741282,53.81333296459906,128.77985313769108,69.50996513146735
Fenland,53.108535497240354,21.555683711013057,67.48991486297429,27.567417791285518,83.93696003242874,33.76310991921202,110.6005711433381,50.36078176908747
Huntingdonshire,54.34360099087117,22.70990388836704,63.90377790638297,28.34035023742128,84.82892869089129,38.136535873668315,118.70583475071452,60.487153437304336
South Cambridgeshire,55.037413389002474,24.692843234619254,68.53666888473889,31.11909008991591,89.30107839545684,38.98118506171865,123.43799007464196,58.305001083936894
Basildon,52.52790493869549,17.377728715298073,63.8373178247238,22.39148101249857,81.48677431311859,23.268082591343493,106.02233505063901,41.64323058959116
Braintree,53.359218371135846,20.32225580988575,64.37548871532906,27.561310071346426,83.80305817070463,38.260425605050756,119.85521185742522,65.7625245402137
Brentwood,58.049891718759746,20.28611034957746,64.83859219996232,23.271887244699638,89.79998900857548,38.3345975659455,128.85779712675645,60.91870172173124
Castle Point,56.51857373872176,16.730030200924116,60.19064846524491,20.426578659977,84.94855672658282,26.15301765232286,110.23825497408507,39.63984623793483
Chelmsford,51.46837121232868,17.916920164463235,58.42451729034598,21.682910631194144,84.40505707498127,32.556084768804155,111.6086487825089,52.46248223491814
Colchester,51.6975374883381,19.476449978528525,61.85152584148718,23.07199455374964,82.43398144473578,30.679623406348686,100.64330064195826,43.29903430955035
Epping Forest,55.45847976610875,22.516206425666862,66.18832395187553,30.043548470575914,96.65158578623267,46.52734216516359,140.6638346665358,79.68038502020394
Harlow,51.00192456901631,14.826988571471519,63.64244130005597,21.206938265470804,79.22847205032119,21.39697532679877,85.39241266354351,23.977953006247283
Maldon,53.131216094160365,21.500114413598396,65.531741030305,28.62383695244865,83.20115781083949,38.27754674839843,120.0993845689247,66.17791380092827
Rochford,53.15187481551773,18.621300345703656,65.2779346015446,24.310693813590646,83.49055990268569,31.264698504958066,110.16972839455764,53.91867974143901
Tendring,52.63047456333274,24.975629590271843,62.4577151219026,27.35241759166428,81.40655903945215,35.491562299330525,105.10909457846662,47.57452637988658
Uttlesford,56.61458376895843,26.6095842539427,69.88037452011105,35.90771758600044,92.91757723913234,47.25227748105427,132.11214262250112,67.84172739142444
Broxbourne,51.90019516507064,15.721744715149622,59.21647909060785,19.782669794817803,83.34817808789873,27.117877242919263,113.39733589742158,51.22009354414841
Dacorum,55.31801051732521,18.956872331128874,60.766217678650435,23.579059884086117,84.23893741153141,32.88154021068408,116.96566004684719,55.60057519843414
East Hertfordshire,54.55906743771089,22.900182270721366,61.89348949789546,26.919745418922403,84.70923715440283,41.95406117431909,125.9188616122083,73.23061362305982
Hertsmere,54.124096552126666,25.60155974607338,65.34790615998618,26.502602982508236,90.27779526730107,36.78035789134964,128.23239667400892,61.73791973048285
North Hertfordshire,52.90231386670454,21.308561598054055,60.911451254394436,25.980863609564782,83.55534730157015,38.205741336028474,121.46358262152862,74.75839541864997
St Albans,55.01709753579996,23.65724340297099,62.12616124455524,25.703879839179532,89.9029371846065,38.44516066939409,126.43271731205712,58.99969227963176
Stevenage,48.13752498428983,15.876438178565891,58.42243850701182,21.6128045545043,81.65395547655703,19.699699626285636,88.68279106666053,18.08435998968884
Three Rivers,59.676041305094756,24.052654668017507,66.70050093961697,29.82875656269703,91.46477681828823,45.22827915317184,136.89463401768933,76.01498764655412
Watford,50.805005519549795,19.122620102931982,59.35931506662469,21.949900106481234,86.0940707697329,30.84453240735577,106.27142550231534,48.03483731128087
Welwyn Hatfield,51.271257824426755,19.66230264288349,64.31438674768414,26.74804424093829,88.92298541029258,33.33879874236843,107.55025678607447,62.24821519690352
Breckland,56.85879496779725,64.93097254035602,69.81745255011074,46.6176745995084,88.34831147213862,45.16602070317679,126.85332872697613,67.4285455572329
Broadland,56.16498230096451,23.537401013726377,70.63902670396145,33.72745151293096,87.78718999935855,49.06590082935826,122.05127646708046,81.48004633200699
Great Yarmouth,49.441456081687626,24.642806008073745,63.78803728577363,30.563865327597913,79.87378409787819,33.86251311847587,97.28556807738646,44.915800861241166
King's Lynn and West Norfolk,55.78119819647175,25.702413197037043,73.71908961665667,34.8295184785491,91.1542378569927,45.68577775852857,125.5467172300168,72.74453076828068
North Norfolk,58.52121712025862,27.74954529461506,71.60643739395928,35.926228259536664,91.5597338563333,49.768820216953664,121.6392306981289,73.03551970300694
Norwich,51.85861136460802,44.51277265231438,63.41664914646669,53.35369890712855,85.32182154847325,63.51571328701936,99.66004624173829,65.3017352037154
South Norfolk,57.642974410466636,26.899683027428093,72.21663090899672,35.10724213178529,89.60824626157498,48.12516584128553,124.88592148482819,73.64530890959152
Babergh,53.662079653471174,25.18265924158428,69.3077249653102,31.731490168900624,88.26238949751937,43.783723800687035,124.67562230050396,69.59340444897745
Ipswich,52.40907749895394,60.643153758330904,63.42409642847634,55.02824540157782,80.66097101284898,31.767387805399355,92.70695220261328,38.60841633917076
Mid Suffolk,57.146264246641216,24.799886206071513,70.17089603604724,35.78733853612909,89.48963404575835,48.48370729868295,126.27723866659193,64.88621512268095
Suffolk Coastal,53.34194992979852,25.831913377969784,67.21868887039393,30.565182262574247,83.84238694162704,38.26975593663267,111.8964014773229,59.41113411114123
Camden,48.54326482874376,30.645723661251175,64.36539937813743,33.110195124741395,84.8531605471202,45.892171019573006,129.88899440110436,82.0396792371772
City of London,52.11160341114642,21.423025858648586,58.14731424333998,21.051356698913786,78.14437987893547,26.379356915781717,99.26136031851797,42.852199210428545
Hackney,49.957048711437736,27.206024870627036,62.73262424963874,26.951062202156518,81.51199945687625,35.827098677431366,110.67225064389473,46.685338816992534
Hammersmith and Fulham,52.553662085643346,37.27778279938368,65.68584654097305,44.51023481570834,87.96933777561311,61.72027485047987,120.47996242033244,53.97318191978312
Haringey,46.270879562613345,25.335059306066977,62.571323067783176,28.579832423478127,88.6123022240798,41.1716740294997,109.71019072240463,58.639783397372504
Islington,51.2911191777632,26.821509702826994,60.971762371845415,27.160158805774056,80.53899955039313,37.063966044197954,111.98271621015257,46.789031524325495
Kensington and Chelsea,55.57567579454356,48.52970976208246,73.2319142891829,51.69574563917796,99.45727863033794,66.28558001495539,156.2534025340848,103.5811440307922
Lambeth,53.163374936959165,29.51623247697437,62.16785394604013,30.125050093777556,81.8809808530778,41.77606549683139,111.84814732633082,55.24038204265147
Lewisham,48.935735520887896,24.667313904247738,61.17657950422447,25.73410299138066,85.09466490049253,34.15362613339889,102.32555210017391,38.74129311991303
Newham,55.27771395756736,25.613220311387323,67.7486374247728,66.6283586871942,85.67756024836653,100.74688295772934,93.51334506728018,107.5240493106367
Southwark,56.236261641429934,26.962291164009233,62.49473203940563,27.268390545071423,78.54486800382465,31.516448254062162,102.7012851346595,40.710383981009194
Tower Hamlets,58.07881899936688,25.21172645252116,64.34308943271125,24.9061866207854,79.05641166176432,27.09035390757309,95.48276403234833,32.37312860336937
Wandsworth,59.26851233190477,38.50825836607252,66.52167606792463,40.668883611828726,86.24329764973373,48.51522751559223,115.32858639452941,62.7222929863948
