,1,2,3,4,5,6+
1,14.999895,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.187447,86.812546,0.000000,0.000000,0.000000,0.000000
3,0.690286,50.465808,339.843911,0.000000,0.000000,0.000000
4,3.130483,228.865098,1541.210043,313.794408,0.000000,0.000000
5,4.170388,304.891093,2053.179877,418.032809,97.725877,0.000000
6,1.589282,116.190105,782.440652,159.306969,37.242085,26.230925
7,0.648167,47.386525,319.107586,64.971142,15.188669,10.697919
8,0.305686,22.348230,150.496154,30.641412,7.163215,5.045307
9,0.106141,7.759802,52.255609,10.639379,2.487227,1.751843
10,0.029719,2.172745,14.631571,2.979026,0.696424,0.490516
11,0.022643,1.655424,11.147863,2.269734,0.530609,0.373726
12,0.002830,0.206928,1.393483,0.283717,0.066326,0.046716
13,0.004246,0.310392,2.090224,0.425575,0.099489,0.070074
14,0.001415,0.103464,0.696741,0.141858,0.033163,0.023358
16,0.001415,0.103464,0.696741,0.141858,0.033163,0.023358
17,0.001415,0.103464,0.696741,0.141858,0.033163,0.023358
44,0.001415,0.103464,0.696741,0.141858,0.033163,0.023358
65,0.001415,0.103464,0.696741,0.141858,0.033163,0.023358
