,1,2,3,4,5,6+
1,1147.000052,0.000000,0.000000,0.000000,0.000000,0.000000
2,2620.329187,3063.670987,0.000000,0.000000,0.000000,0.000000
3,2824.879041,3302.829278,605.291831,0.000000,0.000000,0.000000
4,523.269416,611.803027,112.121864,29.805700,0.000000,0.000000
5,90.557980,105.879772,19.404019,5.158230,0.000000,0.000000
6,10.159813,11.878784,2.176961,0.578708,0.000000,8.205470
7,1.539366,1.799816,0.329843,0.087683,0.000000,1.243253
8,1.539366,1.799816,0.329843,0.087683,0.000000,1.243253
10,0.307873,0.359963,0.065969,0.017537,0.000000,0.248651
23,0.307873,0.359963,0.065969,0.017537,0.000000,0.248651
33,0.615746,0.719926,0.131937,0.035073,0.000000,0.497301
35,0.307873,0.359963,0.065969,0.017537,0.000000,0.248651
