,1,2,3,4,5,6+
1,12.000032,0.000000,0.000000,0.000000,0.000000,0.000000
2,15.107107,286.893629,0.000000,0.000000,0.000000,0.000000
3,69.945492,1328.309623,1850.748856,0.000000,0.000000,0.000000
4,89.980421,1708.785746,2380.870552,457.364586,0.000000,0.000000
5,66.134284,1255.932358,1749.904792,336.156235,96.871284,0.000000
6,21.715766,412.396289,574.596425,110.379817,31.808527,56.100081
7,8.330074,158.193440,220.412713,42.341222,12.201614,21.519749
8,2.950609,56.033961,78.072754,14.997755,4.321954,7.622546
9,1.223423,23.233594,32.371630,6.218581,1.792030,3.160568
10,0.503763,9.566774,13.329495,2.560592,0.737895,1.301410
11,0.215898,4.100046,5.712641,1.097397,0.316241,0.557747
12,0.035983,0.683341,0.952107,0.182899,0.052707,0.092958
13,0.053975,1.025011,1.428160,0.274349,0.079060,0.139437
15,0.017992,0.341670,0.476053,0.091450,0.026353,0.046479
25,0.017992,0.341670,0.476053,0.091450,0.026353,0.046479
