,1,2,3,4,5,6+
1,1.999993,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.180035,3.819964,0.000000,0.000000,0.000000,0.000000
3,0.146522,3.108891,21.744587,0.000000,0.000000,0.000000
4,0.605259,12.842292,89.823148,81.729302,0.000000,0.000000
5,1.188671,25.221064,176.404290,160.508731,41.677245,0.000000
6,1.158197,24.574453,171.881683,156.393650,40.608735,23.383284
7,0.845096,17.931120,125.416061,114.114984,29.630775,17.061966
8,0.385142,8.171888,57.156828,52.006501,13.503862,7.775781
9,0.171790,3.645015,25.494412,23.197144,6.023305,3.468334
10,0.077583,1.646136,11.513606,10.476130,2.720202,1.566344
11,0.036020,0.764277,5.345603,4.863917,1.262951,0.727231
12,0.013854,0.293953,2.056001,1.870737,0.485750,0.279704
13,0.011083,0.235162,1.644801,1.496590,0.388600,0.223763
18,0.002771,0.058791,0.411200,0.374147,0.097150,0.055941
20,0.002771,0.058791,0.411200,0.374147,0.097150,0.055941
