Area code,Area name,cpm2_1,cpm2_2,cpm2_3,cpm2_4plus,cpm2_overall
E07000223,Adur,17.35850070854774,19.50539837327825,18.467669471132687,19.665085710448636,18.74916356585183
E07000032,Amber Valley,9.901170228781721,10.144401440792898,10.711991200383519,11.756753172509365,10.628579010616876
E07000224,Arun,16.296199155617835,17.5461627485463,15.563826515366115,15.981825844953832,16.34700356612102
E07000170,Ashfield,9.573597544842524,9.384378512587693,9.742004103095605,11.47305545189165,10.043258903104366
E07000105,Ashford,14.790723274211727,16.05319383379642,15.822273042977132,16.84870009290846,15.878722560973435
E07000200,Babergh,12.879918078587993,12.746091755428491,12.183186286051079,12.273482883518255,12.520669750896456
E09000002,Barking and Dagenham,25.16891928039973,24.9403095853237,23.355175481154433,27.766817805684653,25.30780553814063
E09000003,Barnet,30.580981651632783,28.43664345971567,22.74976689798808,22.924932166883664,26.17308104405505
E08000038,Barnsley,8.403496323221402,8.205370607918471,8.777679630661543,10.39099130893807,8.944384467684872
E07000066,Basildon,17.582013712237227,18.747177597141505,17.4072121749417,18.97306711183444,18.177367649038718
E07000084,Basingstoke and Deane,16.847446074604882,18.833961617105736,16.23806796876707,16.03605271111785,16.988882092898884
E07000171,Bassetlaw,9.150803931126221,8.989655825297852,9.067235255755893,9.631526917141503,9.209805482330367
E06000022,Bath and North East Somerset,19.713586325680836,19.60114630135255,17.718071235839048,19.9744655752154,19.251817359521958
E06000055,Bedford,15.949809510574319,16.32833716944464,14.260956000317824,15.381371467711197,15.480118537011997
E09000004,Bexley,25.060253413987276,24.282761023951025,22.06741318609389,25.005494514238393,24.103980534567647
E08000025,Birmingham,15.886779775265403,14.274751334450556,12.310085294798979,14.430901252691728,14.225629414301666
E07000129,Blaby,12.111057705674105,12.705107803806733,12.383302969520074,14.338917547189924,12.884596506547709
E06000008,Blackburn with Darwen,9.718917904542353,7.905115783551097,8.563390386519677,10.409323823393597,9.149186974501681
E06000009,Blackpool,10.118949060783812,9.472893443384612,8.206979679340028,9.536203537188072,9.333756430174132
W06000019,Blaenau Gwent,8.034505357931522,7.792352218148687,7.859439481875649,8.59229964036277,8.069649174579656
E07000033,Bolsover,8.312289597849302,8.067079467820435,8.508736257903688,10.516506218571411,8.851152885536209
E08000001,Bolton,11.716790769971775,10.256847898489605,10.979187024087919,13.218093989261154,11.542729920452613
E07000136,Boston,10.717613517131529,10.522170115988402,10.677585261645506,11.381974846396469,10.824835935290476
E06000058,"Bournemouth, Christchurch and Poole",17.320222790767147,17.993657133184737,15.866659640989461,17.434627762057673,17.153791831749757
E06000036,Bracknell Forest,19.076963915955048,21.411660780265453,19.198862254507524,19.830624914143296,19.87952796621783
E08000032,Bradford,10.019757371143074,9.02892495905454,9.149392258312146,10.37665139097255,9.643681494870577
E07000067,Braintree,15.518637648993325,16.660563780708237,15.784233554805132,16.02152311762063,15.996239525531832
E07000143,Breckland,11.28282740902109,11.729681269754241,11.470563178693487,11.558418469519443,11.510372581747067
E09000005,Brent,26.586473880412967,29.28087349320711,24.774049481599928,23.317555178115242,25.989738008333813
E07000068,Brentwood,18.45231984067472,20.95017186711025,18.574952338999406,18.2279758585067,19.051354976322767
W06000013,Bridgend,9.144041740093526,9.48336104016655,9.162869793217057,10.45052137042143,9.560198485974642
E06000043,Brighton and Hove,24.15624081523148,23.772198746134947,20.175540931522235,22.624923872723247,22.682226091402978
E06000023,"Bristol, City of",20.85089072636781,21.937367027182127,17.009450322601914,21.188403591252825,20.246527916851168
E07000144,Broadland,11.748500965035808,12.118070784378643,11.821199461638404,12.101954591374605,11.947431450606866
E09000006,Bromley,23.06264712960702,25.103248715047506,21.76318270888763,23.2122017003937,23.285320063483965
E07000234,Bromsgrove,12.607651091663929,13.595354116147233,12.298642965458631,12.737685333438215,12.809833376677002
E07000095,Broxbourne,21.123463104409545,23.816141463792597,20.69109739345084,21.49247605026413,21.78079450297928
E07000172,Broxtowe,11.80845144878599,12.31186461867794,11.773051019609124,13.59863512678121,12.373000553463568
E06000060,Buckinghamshire,17.97921007946851,19.507653068892385,16.366147613116166,15.815179141654767,17.417047475782958
E07000117,Burnley,8.511237470445295,7.553288530030389,8.590918878433618,10.415333840973851,8.767694679970788
E08000002,Bury,13.262169573058907,13.602573555192542,12.366879608747277,12.470649218941178,12.925567988984975
W06000018,Caerphilly,9.236345352104923,9.277475195870158,8.729623796476941,10.245216549573898,9.37216522350648
E08000033,Calderdale,8.65047917762327,9.252201920265723,9.536658357293529,10.678749736059979,9.529522297810626
E07000008,Cambridge,23.475809332078587,23.975223305776055,20.65931506212963,23.939059668426506,23.012351842102692
E09000007,Camden,41.79046402639465,40.426267447893196,35.951240847157045,28.960458193753535,36.78210762879961
E07000192,Cannock Chase,11.116714747110153,11.911458203440622,11.655403865140102,12.956826028015113,11.910100710926498
E07000106,Canterbury,15.05599301989738,15.422638864236749,14.865956113703449,16.99819423495686,15.585695558198609
W06000015,Cardiff,16.432866558551975,16.42462309814376,12.474993605594621,15.309151637633327,15.16040872498092
W06000010,Carmarthenshire,7.969015541667186,7.721799335728353,7.4307939066894795,8.101426704551823,7.805758872159211
E07000069,Castle Point,15.82668650761511,18.51911436723975,15.996198615419845,17.631191596792842,16.993297771766887
E06000056,Central Bedfordshire,16.08950567747395,17.101255935257203,16.20671014136901,17.256759178724792,16.66355773320624
W06000008,Ceredigion,9.644006896930879,8.577342049315439,7.500483308812799,8.779366456154671,8.625299677803447
E07000130,Charnwood,12.363480222086746,11.23835699339986,11.264928226939643,12.879491899540124,11.936564335491592
E07000070,Chelmsford,19.8922554527262,21.425385597806773,17.760322498564072,19.32364256537046,19.600401528616874
E07000078,Cheltenham,15.337161348170294,16.18710857541969,14.7071865344726,16.359025189266678,15.647620411832314
E07000177,Cherwell,17.658419585292915,18.57921864674,16.849138713222885,18.629182148439465,17.928989773423815
E06000049,Cheshire East,11.368412955112124,11.795054100839973,11.715450063756416,11.641601342616113,11.630129615581156
E06000050,Cheshire West and Chester,12.395333155648771,12.228918347607292,11.817751500792433,12.332711761288305,12.193678691334199
E07000034,Chesterfield,9.950993629160697,9.821321733698374,10.19134854662418,11.900577881054858,10.466060447634527
E07000225,Chichester,16.06410657193951,16.542802051495507,15.54434852832831,16.078865613011406,16.057530691193683
E07000118,Chorley,11.039425495925684,10.593719411745909,10.122465844782155,11.608065075530154,10.840918956995976
E07000071,Colchester,15.303263983323843,16.732000525611895,15.42147591476319,16.98202311266405,16.109690884090746
W06000003,Conwy,9.830991797007146,10.717442701020792,9.6483815864687,10.760864198211234,10.239420070676967
E06000052,Cornwall,12.241179137478658,12.494376100667496,12.072035053890392,12.789309241905563,12.399224883485529
E07000079,Cotswold,13.1929204216656,13.449376871642459,12.848003895075859,13.824791064578184,13.328773063240526
E06000047,County Durham,7.346655454283284,6.855803236612683,7.539821978222716,8.53879884643599,7.570269878888668
E08000026,Coventry,16.33526278804677,12.987697141633808,12.39812377291971,14.083397700025982,13.951120350656568
E07000226,Crawley,19.261232068527388,21.82460566875627,18.535390291111174,21.193335275157434,20.203640825888066
E09000008,Croydon,24.09351025820193,24.616583588727977,20.202269320318372,22.654998171363047,22.891840334652834
E06000063,Cumberland,8.021213327352273,7.660685813580227,7.699077190449649,8.036348366601239,7.854331174495847
E07000096,Dacorum,19.585090785310086,22.450073574302,19.427923279074705,19.35768140851,20.205192261799198
E06000005,Darlington,8.51210756688179,7.94815456672079,8.635650902872259,10.079186505221505,8.793774885424087
E07000107,Dartford,21.530433999774946,22.911411691889082,20.616605531633706,23.090490739344627,22.037235490660592
W06000004,Denbighshire,9.257019653957338,9.712513851075613,8.540103917556607,9.189690726574266,9.174832037290955
E06000015,Derby,11.897936079697935,10.805588736000756,10.861107891646547,12.613330915571737,11.544490905729244
E07000035,Derbyshire Dales,8.256696586792206,9.13943185537321,8.854557855516738,9.790539284103877,9.010306395446507
E08000017,Doncaster,8.870397905134874,8.224724448603139,8.380240960007686,9.978306643003119,8.863417489187205
E06000059,Dorset,12.144922380232611,13.212826021646952,12.173958164940618,12.63225885145798,12.540991354569538
E07000108,Dover,11.566528145146005,12.616456190163573,12.917915639942171,14.27563319906354,12.844133293578823
E08000027,Dudley,11.493738105004752,11.459858429624319,11.05406276985892,12.426819117088614,11.60861960539415
E09000009,Ealing,32.45963982767938,31.789789216157267,25.39729785372188,28.198909811503917,29.461409177265608
E07000009,East Cambridgeshire,12.159513707280226,12.792655034366774,12.578217447310726,12.80127517427263,12.58291534080759
E07000040,East Devon,10.84192207392562,11.91931903987879,11.773823151743215,12.03283970249356,11.641975992010297
E07000085,East Hampshire,16.69622764221182,17.568611017495297,15.888721978888311,14.789349659620067,16.235727574553874
E07000242,East Hertfordshire,19.189635059212033,21.598883440271994,19.08330405238457,18.727480671153703,19.649825805755576
E07000137,East Lindsey,9.096977119255955,9.530347921773352,8.994130912511192,9.077949694117724,9.174851411914556
E06000011,East Riding of Yorkshire,8.682147304492268,8.872494290698581,8.663566937088094,9.18197265005881,8.850045295584438
E07000193,East Staffordshire,10.808634634809435,10.594437273696657,10.39876915325816,11.303550265302373,10.776347831766657
E07000244,East Suffolk,10.78969146262329,11.149179250217102,10.667788941055612,11.16251085965369,10.942292628387424
E07000061,Eastbourne,15.43181172608823,16.09104048236827,15.305370465578287,17.10310664526531,15.982832329825023
E07000086,Eastleigh,16.10376041295703,17.732954786932204,16.094971266575286,16.30456721227504,16.55906341968489
E07000207,Elmbridge,19.995920453285112,22.638926158729795,16.569950340563075,14.981628701712346,18.546606413572583
E09000010,Enfield,26.497757346434994,26.71151594115168,22.748405499428046,25.140002201202563,25.27442024705432
E07000072,Epping Forest,20.866312572078737,22.6385605403708,19.0336128819883,19.344676981421106,20.470790743964734
E07000208,Epsom and Ewell,20.941607770037184,22.514757724655894,20.16853498986804,21.326093890174487,21.2377485936839
E07000036,Erewash,11.193065445846218,11.386006741837639,11.610365890163425,13.374069189078263,11.890876816731387
E07000041,Exeter,17.241414556289534,16.0195866195008,14.46030296387385,17.092059823090942,16.20334099068878
E07000087,Fareham,14.87430318773508,16.85161606451812,16.182826190323723,17.41121656489768,16.32999050186865
E07000010,Fenland,11.346674058458369,11.499537753901118,11.25937035125678,12.003320190083151,11.527225588424853
W06000005,Flintshire,10.23126929267753,10.134194014354053,9.756695404153128,10.799106113489085,10.23031620616845
E07000112,Folkestone and Hythe,12.300645888678902,13.459695513166341,13.53610419077482,14.161405162880992,13.364462688875264
E07000080,Forest of Dean,10.45306022159666,11.125138182676583,10.733957082824473,12.318295384427632,11.157612717881339
E07000119,Fylde,10.278660947909541,11.655804296452091,9.900083339108328,11.399950705875037,10.808624822336249
E08000037,Gateshead,8.864539236793401,9.777432617806387,9.739084459388195,11.250268037121666,9.907831087777412
E07000173,Gedling,11.18248747457377,11.57428705318711,11.291048185907034,12.794115616459624,11.710484582531883
E07000081,Gloucester,13.071864234776774,14.595986613022097,13.738315387473774,14.082324632748145,13.872122717005198
E07000088,Gosport,13.389860162609134,14.987355416331203,14.218106118743481,14.076086108247038,14.167851951482714
E07000109,Gravesham,16.619557784245956,17.714899200011153,16.33271366508725,19.40394031331669,17.51777774066526
E07000145,Great Yarmouth,11.07211638258242,11.215626220211771,10.883115942194948,11.988088278637942,11.289736705906769
E09000011,Greenwich,26.337060076584525,27.244674091436597,24.365480248438246,27.20583746307981,26.28826296988479
E07000209,Guildford,20.480446917056767,20.43803226893295,17.591910949950403,18.673405306562238,19.29594886062559
W06000002,Gwynedd,9.281957347584425,8.71715624326995,8.591397784239021,8.862460898233063,8.863243068331615
E09000012,Hackney,38.48304037863237,38.28892294189368,33.785835207223144,30.984365109057265,35.385540909201616
E06000006,Halton,9.70761889948189,9.725605514185514,9.383657540253667,10.775886064654712,9.898192004643946
E09000013,Hammersmith and Fulham,36.94130673415799,38.92498054262228,33.148934166920384,33.24192028454051,35.56428543206029
E07000131,Harborough,11.835681508116162,12.458639590442509,12.102293023317328,12.27666414893185,12.168319567701962
E09000014,Haringey,34.96275044354639,32.16353146333099,26.363439640842255,27.521838946384513,30.252890123526036
E07000073,Harlow,19.125094884215162,19.99928136820394,18.479628922765766,22.03010072961611,19.908526476200244
E09000015,Harrow,25.61028409711706,26.884634372261058,21.73169500265119,24.02007480839992,24.561672070107306
E07000089,Hart,12.938015315670794,15.476744059936502,18.329201918441214,21.554293023321012,17.07456357934238
E06000001,Hartlepool,5.248317009989566,6.220083846873215,7.257550922696554,7.804801833177627,6.632688403184241
E07000062,Hastings,11.944491335003107,13.842550487119919,13.314578413379463,14.4717338600776,13.393338523895022
E07000090,Havant,15.707032011551235,16.31791335965038,15.77842794596923,16.96853470766186,16.192977006208174
E09000016,Havering,23.08196359611724,24.645666097602536,20.588220237590043,22.736574359277174,22.76310607264675
E06000019,"Herefordshire, County of",10.151838984033956,10.35745812411045,9.892935168784565,10.130934906843443,10.133291795943103
E07000098,Hertsmere,22.28941862889189,23.634808655980468,20.697454635565755,21.064107116440898,21.92144725921975
E07000037,High Peak,9.956493311003895,10.677106366865443,10.806299370717397,12.083791026777238,10.880922518840993
E09000017,Hillingdon,24.55618575997967,24.409032055131124,21.271107830685114,24.040666372240597,23.569248004509124
E07000132,Hinckley and Bosworth,11.435406270409915,12.1182917589179,11.89960708846174,11.992239436420762,11.861386138552579
E07000227,Horsham,18.253679059231583,19.69531719542354,17.93987302667746,17.550432370798887,18.35982541303287
E09000018,Hounslow,29.871552830218548,29.89199903269368,23.70001757360627,27.73770014304221,27.80031739489018
E07000011,Huntingdonshire,13.130063242083423,14.516204528033818,13.273802825883276,13.766054233547262,13.671531207386945
